order_id,order_date,product_id,quantity_sold,unit_selling_price
SO17978,2024-11-20,P065,26,118.93
SO17979,2023-05-05,P022,14,142.71
SO17980,2023-11-14,P097,4,18.21
SO17981,2024-08-21,P030,2,186.0
SO17982,2024-03-02,P064,9,129.52
SO17983,2023-12-07,P079,14,15.99
SO17984,2024-12-18,P023,7,22.66
SO17985,2024-02-01,P100,7,88.78
SO17986,2024-02-27,P060,5,125.51
SO17987,2023-02-18,P028,3,23.94
SO17988,2023-05-31,P071,11,21.68
SO17989,2024-03-01,P047,1,74.92
SO17990,2024-10-16,P063,1,60.85
SO17991,2024-03-30,P097,11,18.91
SO17992,2024-04-16,P022,5,110.63
SO17993,2023-02-21,P072,4,270.95
SO17994,2023-11-13,P050,16,36.79
SO17995,2023-09-11,P053,18,32.59
SO17996,2024-04-18,P054,15,119.73
SO17997,2024-07-12,P056,17,111.97
SO17998,2024-01-16,P022,8,125.53
SO17999,2024-02-06,P052,5,56.98
SO18000,2024-03-24,P043,10,100.79
SO18001,2023-07-22,P013,2,20.56
SO18002,2024-12-12,P061,13,68.73
SO18003,2024-02-18,P097,9,15.55
SO18004,2023-09-30,P070,12,225.6
SO18005,2023-08-30,P074,18,127.25
SO18006,2023-10-24,P038,25,148.3
SO18007,2024-02-18,P075,19,80.91
SO18008,2024-03-23,P048,3,149.28
SO18009,2023-06-28,P051,8,86.85
SO18010,2023-05-10,P098,6,530.26
SO18011,2023-02-08,P014,1,478.44
SO18012,2023-02-11,P057,9,167.2
SO18013,2023-10-30,P003,13,131.88
SO18014,2024-04-03,P075,2,77.8
SO18015,2023-03-02,P051,16,77.7
SO18016,2023-09-28,P094,18,176.85
SO18017,2023-02-27,P093,5,182.26
SO18018,2024-03-03,P037,11,57.05
SO18019,2023-11-16,P090,2,87.0
SO18020,2023-05-25,P085,15,211.37
SO18021,2023-10-12,P035,13,449.54
SO18022,2023-05-07,P097,8,19.76
SO18023,2023-10-02,P054,29,166.5
SO18024,2024-11-13,P004,21,63.77
SO18025,2024-12-13,P079,23,22.68
SO18026,2023-06-23,P040,14,354.93
SO18027,2024-11-05,P100,4,95.98
SO18028,2023-03-10,P005,9,91.44
SO18029,2024-09-29,P019,1,260.33
SO18030,2023-01-02,P062,13,66.99
SO18031,2024-07-25,P099,8,922.01
SO18032,2023-03-03,P041,8,33.35
SO18033,2024-06-09,P080,18,22.48
SO18034,2024-09-04,P010,6,45.18
SO18035,2024-02-21,P086,8,694.29
SO18036,2023-04-06,P066,15,163.64
SO18037,2024-03-15,P057,6,160.93
SO18038,2023-01-24,P083,19,127.28
SO18039,2024-09-18,P057,12,133.82
SO18040,2024-05-03,P006,16,209.62
SO18041,2024-04-04,P034,15,44.41
SO18042,2023-04-29,P051,13,80.97
SO18043,2023-07-08,P089,5,51.69
SO18044,2024-01-01,P050,4,51.68
SO18045,2023-08-28,P072,18,250.64
SO18046,2024-05-22,P001,5,90.59
SO18047,2023-12-23,P082,5,90.75
SO18048,2023-10-15,P046,14,34.31
SO18049,2023-05-08,P091,16,893.71
SO18050,2024-06-09,P032,10,115.46
SO18051,2024-11-01,P019,20,263.4
SO18052,2024-10-25,P069,13,216.43
SO18053,2023-08-24,P012,3,72.4
SO18054,2023-10-05,P025,18,124.28
SO18055,2023-04-03,P049,8,68.87
SO18056,2024-08-04,P045,9,43.2
SO18057,2024-06-12,P006,7,210.14
SO18058,2023-12-23,P084,27,182.9
SO18059,2023-05-31,P100,4,161.88
SO18060,2024-12-09,P069,29,199.77
SO18061,2023-02-04,P009,11,175.8
SO18062,2024-03-15,P086,13,1304.69
SO18063,2024-04-12,P010,9,45.57
SO18064,2024-12-27,P046,21,30.21
SO18065,2023-10-27,P036,31,134.8
SO18066,2023-12-19,P094,23,168.23
SO18067,2023-04-21,P041,6,51.52
SO18068,2023-10-29,P018,13,52.42
SO18069,2024-09-11,P085,1,138.0
SO18070,2023-02-25,P048,15,140.03
SO18071,2023-09-17,P016,18,1242.64
SO18072,2024-01-22,P098,13,384.79
SO18073,2023-02-19,P057,4,192.86
SO18074,2023-02-15,P054,10,177.5
SO18075,2024-07-28,P030,13,132.82
SO18076,2024-08-28,P055,9,217.77
SO18077,2023-10-23,P051,15,65.17
SO18078,2023-12-20,P065,11,180.37
SO18079,2024-08-10,P055,5,157.52
SO18080,2023-09-20,P019,7,265.47
SO18081,2023-11-30,P072,5,245.59
SO18082,2023-12-08,P057,31,171.21
SO18083,2023-08-04,P038,7,120.35
SO18084,2024-03-18,P068,3,196.64
SO18085,2023-10-13,P060,17,121.5
SO18086,2024-03-24,P073,6,145.82
SO18087,2024-03-10,P037,18,47.41
SO18088,2023-08-01,P095,12,118.51
SO18089,2024-09-06,P013,16,16.9
SO18090,2023-02-06,P084,6,184.66
SO18091,2024-09-27,P036,19,202.93
SO18092,2024-12-28,P043,27,84.81
SO18093,2024-05-30,P014,8,580.22
SO18094,2024-12-11,P044,1,111.06
SO18095,2023-12-07,P003,1,175.86
SO18096,2023-01-19,P070,14,126.71
SO18097,2023-01-24,P075,9,93.98
SO18098,2023-06-30,P060,8,164.08
SO18099,2024-02-11,P093,5,175.55
SO18100,2024-05-06,P014,16,533.41
SO18101,2024-04-09,P086,18,1242.17
SO18102,2023-06-17,P054,4,126.21
SO18103,2023-06-25,P064,8,199.21
SO18104,2023-10-16,P083,34,98.98
SO18105,2023-07-17,P098,5,399.13
SO18106,2024-02-27,P014,16,341.9
SO18107,2024-07-09,P084,15,154.13
SO18108,2023-05-10,P004,1,40.9
SO18109,2023-12-31,P048,13,149.6
SO18110,2024-07-18,P081,11,150.41
SO18111,2024-06-01,P030,17,182.45
SO18112,2023-04-24,P026,8,135.42
SO18113,2024-08-11,P039,6,48.89
SO18114,2024-12-21,P038,23,117.57
SO18115,2023-05-08,P068,19,200.94
SO18116,2024-04-28,P050,18,39.77
SO18117,2024-05-30,P016,18,833.24
SO18118,2023-04-12,P094,14,259.58
SO18119,2023-11-16,P099,14,1110.8
SO18120,2023-06-21,P002,3,86.58
SO18121,2023-04-08,P053,2,19.8
SO18122,2024-03-13,P075,13,99.95
SO18123,2023-07-09,P017,1,20.37
SO18124,2023-03-21,P043,13,79.92
SO18125,2023-04-06,P029,2,1005.15
SO18126,2023-01-12,P074,8,72.72
SO18127,2024-12-23,P009,6,144.63
SO18128,2024-12-17,P022,19,164.45
SO18129,2023-07-26,P056,13,180.16
SO18130,2023-01-28,P033,8,81.19
SO18131,2024-12-24,P015,6,53.45
SO18132,2023-03-12,P013,11,16.09
SO18133,2024-12-27,P047,19,70.46
SO18134,2024-03-08,P011,5,160.88
SO18135,2023-09-06,P043,15,73.42
SO18136,2024-06-01,P054,14,152.04
SO18137,2023-10-20,P088,18,146.45
SO18138,2024-01-18,P096,8,224.38
SO18139,2023-12-23,P005,19,102.23
SO18140,2023-04-16,P095,10,70.45
SO18141,2023-10-23,P003,14,184.82
SO18142,2023-10-17,P055,5,131.71
SO18143,2024-08-17,P052,17,82.77
SO18144,2023-03-17,P094,17,249.67
SO18145,2023-08-10,P039,11,56.75
SO18146,2024-05-28,P028,3,26.45
SO18147,2023-12-25,P023,18,26.42
SO18148,2023-02-11,P081,9,187.06
SO18149,2024-01-12,P002,5,102.93
SO18150,2023-01-11,P062,12,64.4
SO18151,2023-01-20,P025,9,140.38
SO18152,2023-08-14,P051,6,87.17
SO18153,2023-04-22,P050,10,61.98
SO18154,2023-07-17,P081,9,161.79
SO18155,2024-11-10,P004,17,73.0
SO18156,2023-01-18,P070,11,211.32
SO18157,2023-08-20,P076,9,111.58
SO18158,2024-02-22,P051,14,73.45
SO18159,2024-10-14,P036,37,162.73
SO18160,2024-07-27,P037,15,49.12
SO18161,2023-09-09,P059,14,62.03
SO18162,2023-04-20,P079,10,23.31
SO18163,2024-06-09,P056,1,208.09
SO18164,2023-07-12,P059,13,82.5
SO18165,2024-04-21,P032,14,95.21
SO18166,2023-06-12,P042,8,263.56
SO18167,2023-09-22,P081,2,217.53
SO18168,2024-10-10,P006,14,147.96
SO18169,2024-01-03,P086,12,1106.54
SO18170,2023-11-21,P002,17,113.59
SO18171,2024-03-25,P012,7,86.24
SO18172,2024-06-03,P087,15,163.96
SO18173,2024-03-03,P049,14,123.69
SO18174,2024-09-03,P002,14,148.83
SO18175,2024-06-18,P007,13,1200.02
SO18176,2024-10-20,P031,25,32.24
SO18177,2023-10-03,P055,31,237.33
SO18178,2023-01-07,P089,18,75.29
SO18179,2023-04-18,P094,18,246.87
SO18180,2023-03-08,P023,16,37.47
SO18181,2023-11-23,P051,28,77.79
SO18182,2023-07-19,P096,14,189.82
SO18183,2023-05-12,P004,16,58.14
SO18184,2023-11-01,P071,6,12.97
SO18185,2023-05-18,P037,3,83.76
SO18186,2023-11-19,P026,11,132.19
SO18187,2024-12-23,P094,22,164.51
SO18188,2023-08-26,P029,19,702.84
SO18189,2024-07-12,P069,17,203.19
SO18190,2024-04-05,P050,14,37.11
SO18191,2023-03-07,P078,12,142.43
SO18192,2024-07-29,P002,19,93.17
SO18193,2024-05-08,P019,10,199.89
SO18194,2023-07-23,P032,16,82.42
SO18195,2024-01-20,P045,6,66.88
SO18196,2023-06-03,P020,6,92.36
SO18197,2023-11-08,P043,27,55.47
SO18198,2024-10-15,P092,19,179.67
SO18199,2024-02-01,P069,6,125.88
SO18200,2023-06-08,P019,3,146.39
SO18201,2024-10-20,P032,11,74.54
SO18202,2023-12-04,P048,9,126.55
SO18203,2023-05-31,P042,5,172.23
SO18204,2024-06-13,P029,11,754.66
SO18205,2024-03-01,P035,14,353.84
SO18206,2023-07-26,P027,19,135.1
SO18207,2023-05-25,P075,14,137.1
SO18208,2023-10-18,P061,13,54.48
SO18209,2023-06-15,P013,15,18.81
SO18210,2024-07-03,P012,5,111.94
SO18211,2024-05-31,P017,18,29.27
SO18212,2023-10-29,P007,17,1246.49
SO18213,2023-04-08,P085,1,143.42
SO18214,2023-04-22,P011,11,217.96
SO18215,2024-06-24,P047,6,67.93
SO18216,2023-08-15,P035,3,517.3
SO18217,2024-12-30,P076,1,203.38
SO18218,2024-04-08,P005,15,110.65
SO18219,2023-07-03,P022,10,141.5
SO18220,2023-04-26,P030,17,153.19
SO18221,2024-06-16,P091,9,1393.8
SO18222,2024-04-25,P027,4,179.02
SO18223,2023-09-05,P092,16,129.06
SO18224,2024-04-11,P095,7,96.2
SO18225,2023-11-17,P066,11,170.07
SO18226,2023-06-24,P061,15,53.2
SO18227,2024-02-06,P034,6,66.26
SO18228,2023-07-10,P014,14,562.66
SO18229,2024-02-28,P005,8,87.74
SO18230,2024-03-07,P096,10,205.7
SO18231,2023-10-22,P024,21,132.69
SO18232,2023-12-09,P079,11,21.12
SO18233,2023-08-01,P053,11,20.4
SO18234,2023-03-08,P071,16,20.49
SO18235,2023-05-20,P069,11,209.75
SO18236,2024-12-06,P028,8,38.02
SO18237,2024-09-05,P094,12,196.37
SO18238,2023-10-09,P008,23,41.22
SO18239,2023-09-07,P038,18,154.9
SO18240,2023-02-22,P026,8,119.37
SO18241,2024-07-02,P091,18,804.09
SO18242,2024-08-03,P086,9,841.85
SO18243,2024-03-22,P040,10,485.36
SO18244,2024-02-16,P040,2,550.67
SO18245,2023-10-18,P094,19,220.3
SO18246,2024-10-25,P064,35,179.81
SO18247,2023-04-11,P052,12,64.79
SO18248,2023-09-05,P003,14,173.36
SO18249,2024-12-08,P055,30,229.03
SO18250,2023-06-02,P012,11,90.7
SO18251,2024-08-29,P031,8,62.36
SO18252,2023-03-03,P061,8,64.08
SO18253,2023-09-26,P070,2,223.54
SO18254,2023-01-09,P033,1,90.04
SO18255,2023-11-17,P013,6,12.12
SO18256,2023-10-21,P032,31,93.83
SO18257,2024-08-22,P014,1,518.82
SO18258,2024-08-15,P034,8,80.8
SO18259,2024-11-12,P014,29,451.93
SO18260,2023-04-06,P042,19,259.05
SO18261,2024-11-24,P068,15,130.03
SO18262,2024-07-01,P061,19,65.14
SO18263,2023-01-20,P020,2,106.86
SO18264,2024-12-13,P017,23,16.42
SO18265,2024-06-20,P029,16,1129.01
SO18266,2024-05-07,P026,7,134.87
SO18267,2023-03-24,P018,14,37.12
SO18268,2023-01-23,P016,16,1224.23
SO18269,2024-06-20,P055,1,158.44
SO18270,2023-04-23,P078,14,249.53
SO18271,2024-08-25,P088,13,171.5
SO18272,2023-12-01,P091,23,1374.01
SO18273,2024-11-01,P026,1,159.7
SO18274,2024-08-24,P010,9,54.26
SO18275,2023-07-18,P048,2,127.76
SO18276,2023-09-30,P037,3,85.22
SO18277,2023-06-05,P041,6,49.03
SO18278,2024-06-29,P027,19,199.54
SO18279,2023-07-25,P003,3,179.72
SO18280,2023-01-07,P035,14,501.65
SO18281,2023-08-30,P029,9,960.94
SO18282,2023-12-26,P094,5,171.6
SO18283,2024-06-22,P016,16,938.96
SO18284,2024-12-28,P053,10,29.51
SO18285,2024-12-02,P013,1,20.05
SO18286,2024-08-13,P093,12,123.04
SO18287,2023-10-11,P060,7,138.33
SO18288,2023-06-11,P052,6,71.82
SO18289,2024-10-06,P063,4,53.84
SO18290,2023-05-29,P037,7,69.4
SO18291,2023-11-27,P076,26,149.93
SO18292,2024-03-13,P082,2,128.39
SO18293,2024-03-15,P086,1,1027.73
SO18294,2024-11-13,P067,29,38.95
SO18295,2024-08-13,P051,4,86.41
SO18296,2023-01-02,P068,12,185.83
SO18297,2023-11-29,P066,23,123.53
SO18298,2023-08-22,P011,19,185.71
SO18299,2024-12-20,P079,15,15.96
SO18300,2024-12-04,P017,2,23.2
SO18301,2024-08-20,P075,4,113.96
SO18302,2023-04-01,P056,19,175.17
SO18303,2024-05-01,P098,6,422.48
SO18304,2023-03-07,P090,10,118.78
SO18305,2023-06-01,P093,14,193.74
SO18306,2024-02-11,P052,12,60.56
SO18307,2024-01-28,P038,15,133.25
SO18308,2024-03-11,P053,11,20.68
SO18309,2023-11-24,P070,5,191.44
SO18310,2023-05-15,P078,8,138.03
SO18311,2024-07-24,P094,14,135.38
SO18312,2023-06-21,P032,9,88.32
SO18313,2023-08-09,P061,6,86.45
SO18314,2024-07-28,P048,12,113.42
SO18315,2024-11-11,P035,32,397.38
SO18316,2024-06-11,P026,18,121.09
SO18317,2023-11-07,P004,16,42.47
SO18318,2023-11-05,P003,7,199.37
SO18319,2024-06-28,P066,14,140.0
SO18320,2024-12-26,P031,4,54.19
SO18321,2024-08-07,P078,10,210.06
SO18322,2024-01-27,P093,12,162.63
SO18323,2024-11-18,P023,27,23.48
SO18324,2024-11-08,P067,5,33.44
SO18325,2024-12-17,P064,1,225.36
SO18326,2024-01-09,P059,16,68.15
SO18327,2023-10-23,P002,15,140.44
SO18328,2023-07-29,P090,6,110.85
SO18329,2023-03-16,P022,7,182.78
SO18330,2024-03-16,P093,3,176.34
SO18331,2024-07-10,P034,14,68.65
SO18332,2024-10-03,P045,13,67.61
SO18333,2024-10-19,P062,9,77.04
SO18334,2024-05-26,P084,14,171.06
SO18335,2024-06-27,P043,13,102.67
SO18336,2023-08-17,P083,19,148.45
SO18337,2024-08-31,P021,12,100.76
SO18338,2024-08-11,P079,8,19.14
SO18339,2024-10-11,P037,25,86.0
SO18340,2023-10-10,P046,19,32.13
SO18341,2023-08-31,P069,10,161.37
SO18342,2023-03-29,P075,2,119.31
SO18343,2023-07-28,P036,6,167.43
SO18344,2024-05-18,P081,5,127.6
SO18345,2024-04-26,P031,1,49.59
SO18346,2024-12-30,P030,13,153.6
SO18347,2023-09-21,P070,1,162.03
SO18348,2024-10-03,P038,24,146.08
SO18349,2024-06-03,P079,10,13.31
SO18350,2024-10-04,P065,18,178.25
SO18351,2024-10-22,P040,13,610.87
SO18352,2023-02-08,P073,11,150.16
SO18353,2024-08-15,P048,8,104.57
SO18354,2024-11-03,P067,22,30.93
SO18355,2023-09-01,P083,15,125.17
SO18356,2023-02-08,P073,11,206.5
SO18357,2023-05-25,P012,3,101.67
SO18358,2024-01-13,P020,13,108.76
SO18359,2024-04-30,P008,3,40.99
SO18360,2023-09-17,P018,1,43.14
SO18361,2024-12-17,P029,14,608.29
SO18362,2023-07-18,P081,14,154.02
SO18363,2023-06-06,P070,2,197.71
SO18364,2024-09-16,P020,4,105.07
SO18365,2024-04-24,P067,6,38.8
SO18366,2024-10-11,P071,5,22.74
SO18367,2023-06-16,P042,2,192.28
SO18368,2024-07-19,P008,19,57.28
SO18369,2023-05-20,P033,11,69.25
SO18370,2023-12-17,P095,19,126.8
SO18371,2024-06-02,P059,19,68.07
SO18372,2024-10-29,P069,9,157.02
SO18373,2024-09-11,P052,3,67.11
SO18374,2023-02-13,P038,19,150.59
SO18375,2024-02-09,P055,4,219.74
SO18376,2023-09-24,P027,19,184.0
SO18377,2024-05-16,P057,16,124.24
SO18378,2024-03-27,P011,12,150.0
SO18379,2024-12-27,P002,6,165.02
SO18380,2023-08-09,P028,19,32.83
SO18381,2023-05-25,P082,13,114.52
SO18382,2024-04-28,P076,12,135.73
SO18383,2024-11-09,P013,32,22.77
SO18384,2023-01-30,P047,19,77.36
SO18385,2023-02-15,P077,4,129.96
SO18386,2024-11-11,P032,20,93.18
SO18387,2024-08-29,P035,9,363.99
SO18388,2023-08-06,P043,14,98.65
SO18389,2023-06-17,P005,1,120.94
SO18390,2024-06-17,P075,4,106.87
SO18391,2024-04-24,P089,4,55.91
SO18392,2024-09-22,P027,9,215.86
SO18393,2024-03-11,P085,17,141.25
SO18394,2023-03-31,P043,19,64.26
SO18395,2023-04-09,P022,17,198.96
SO18396,2024-09-10,P009,8,148.18
SO18397,2023-09-24,P072,10,267.84
SO18398,2023-06-13,P096,11,242.49
SO18399,2023-03-15,P049,17,72.15
SO18400,2023-06-24,P083,12,166.91
SO18401,2023-10-02,P071,9,16.73
SO18402,2023-11-14,P086,15,1233.05
SO18403,2023-06-10,P033,15,82.2
SO18404,2024-06-28,P066,15,186.04
SO18405,2023-02-18,P059,4,71.36
SO18406,2024-05-27,P001,18,86.14
SO18407,2024-06-22,P034,14,56.59
SO18408,2024-12-03,P080,23,26.48
SO18409,2023-08-26,P058,5,59.24
SO18410,2023-02-16,P064,11,153.2
SO18411,2023-04-04,P041,7,52.23
SO18412,2024-11-23,P058,2,62.45
SO18413,2024-02-09,P074,13,108.92
SO18414,2024-07-05,P011,3,190.25
SO18415,2023-10-29,P032,4,73.15
SO18416,2023-01-02,P012,8,112.77
SO18417,2024-09-20,P087,12,165.39
SO18418,2024-04-23,P017,18,18.07
SO18419,2023-10-28,P044,5,110.04
SO18420,2023-02-03,P005,16,143.3
SO18421,2024-07-22,P079,18,23.23
SO18422,2024-06-04,P028,11,22.48
SO18423,2024-09-10,P095,1,71.74
SO18424,2024-08-26,P100,1,113.42
SO18425,2024-05-04,P064,6,209.75
SO18426,2023-12-28,P055,20,250.81
SO18427,2024-01-15,P065,5,147.66
SO18428,2024-08-17,P079,3,14.66
SO18429,2024-01-10,P047,5,82.52
SO18430,2024-03-25,P074,8,79.47
SO18431,2024-03-18,P036,10,148.01
SO18432,2024-10-19,P039,19,41.11
SO18433,2024-08-17,P082,14,125.52
SO18434,2024-06-14,P055,16,203.13
SO18435,2023-04-27,P083,2,107.37
SO18436,2024-03-21,P026,2,105.38
SO18437,2023-05-30,P018,14,50.2
SO18438,2023-10-28,P064,26,184.08
SO18439,2024-05-22,P059,1,120.92
SO18440,2023-01-12,P016,1,688.12
SO18441,2024-09-18,P069,18,220.93
SO18442,2023-08-27,P068,8,152.53
SO18443,2023-08-08,P049,1,74.37
SO18444,2024-04-30,P034,5,65.9
SO18445,2024-05-30,P099,4,679.82
SO18446,2023-09-10,P024,17,114.43
SO18447,2023-11-27,P028,7,37.27
SO18448,2023-03-27,P069,5,218.37
SO18449,2024-05-23,P063,16,52.77
SO18450,2024-09-17,P009,16,152.31
SO18451,2023-09-18,P065,12,202.44
SO18452,2023-07-04,P096,9,189.12
SO18453,2024-08-07,P001,15,63.29
SO18454,2023-08-08,P026,19,87.61
SO18455,2023-01-16,P049,19,124.58
SO18456,2023-10-27,P091,23,820.22
SO18457,2023-04-16,P007,17,1454.17
SO18458,2023-02-19,P085,9,184.49
SO18459,2024-07-01,P032,7,88.93
SO18460,2023-05-03,P091,18,1348.34
SO18461,2023-09-28,P051,14,64.32
SO18462,2023-01-01,P035,17,443.27
SO18463,2023-01-13,P047,10,53.81
SO18464,2024-05-10,P008,5,76.86
SO18465,2024-11-18,P024,9,108.15
SO18466,2023-06-02,P028,17,23.75
SO18467,2023-10-27,P030,13,168.64
SO18468,2023-05-24,P039,1,44.28
SO18469,2024-06-18,P056,12,154.92
SO18470,2024-02-01,P025,13,90.36
SO18471,2024-04-03,P047,15,63.37
SO18472,2024-02-01,P043,8,87.56
SO18473,2024-12-09,P042,23,268.18
SO18474,2023-01-08,P052,9,47.25
SO18475,2024-11-16,P005,22,138.94
SO18476,2023-08-10,P087,13,200.89
SO18477,2024-12-13,P026,1,151.78
SO18478,2023-10-07,P044,9,63.81
SO18479,2024-10-04,P087,15,272.25
SO18480,2023-04-11,P034,17,73.49
SO18481,2024-03-30,P079,10,21.39
SO18482,2023-04-09,P090,14,119.02
SO18483,2023-11-05,P099,16,1242.72
SO18484,2024-12-16,P030,9,187.72
SO18485,2023-05-11,P012,6,120.91
SO18486,2024-07-23,P022,11,119.09
SO18487,2023-04-25,P011,18,221.32
SO18488,2024-07-05,P018,14,40.82
SO18489,2024-02-24,P050,5,61.73
SO18490,2024-06-22,P020,4,116.28
SO18491,2024-01-19,P089,1,71.37
SO18492,2023-08-21,P026,10,130.97
SO18493,2024-03-12,P024,12,80.18
SO18494,2024-04-17,P044,2,71.58
SO18495,2023-12-26,P067,8,54.25
SO18496,2023-07-20,P009,12,182.71
SO18497,2023-02-27,P031,7,36.23
SO18498,2024-04-07,P094,5,148.87
SO18499,2024-05-24,P040,14,514.93
SO18500,2024-12-27,P076,26,180.65
SO18501,2024-03-20,P002,5,164.1
SO18502,2024-11-22,P042,1,194.55
SO18503,2023-09-13,P045,10,44.41
SO18504,2023-02-24,P080,17,20.55
SO18505,2024-11-03,P049,9,108.82
SO18506,2023-11-22,P092,18,122.74
SO18507,2024-02-08,P032,12,88.94
SO18508,2023-12-22,P100,16,110.9
SO18509,2024-04-14,P092,1,107.39
SO18510,2023-12-30,P096,17,230.5
SO18511,2023-07-04,P029,17,787.22
SO18512,2023-06-20,P089,6,61.64
SO18513,2023-07-03,P006,9,160.46
SO18514,2024-04-25,P082,16,91.03
SO18515,2023-02-13,P080,19,20.58
SO18516,2024-05-15,P095,6,105.09
SO18517,2023-09-26,P052,8,58.94
SO18518,2023-07-06,P096,5,231.77
SO18519,2024-06-21,P086,2,860.92
SO18520,2024-06-27,P051,5,75.17
SO18521,2024-09-17,P004,11,69.74
SO18522,2024-11-16,P035,9,450.52
SO18523,2024-11-23,P021,9,125.12
SO18524,2023-08-26,P051,10,92.46
SO18525,2024-12-17,P080,7,15.47
SO18526,2024-04-23,P070,6,158.82
SO18527,2023-01-22,P077,10,107.49
SO18528,2023-09-16,P060,10,133.74
SO18529,2024-08-10,P047,4,87.37
SO18530,2023-12-08,P099,17,787.64
SO18531,2024-09-02,P078,17,234.12
SO18532,2023-12-29,P058,22,82.93
SO18533,2024-08-18,P025,8,91.47
SO18534,2024-03-10,P017,15,22.59
SO18535,2024-09-17,P090,13,122.98
SO18536,2023-05-24,P038,9,132.32
SO18537,2024-03-25,P023,16,28.01
SO18538,2024-11-03,P063,5,38.34
SO18539,2024-10-29,P002,5,110.84
SO18540,2023-11-12,P050,21,36.27
SO18541,2024-03-01,P086,6,1317.31
SO18542,2023-05-21,P037,15,72.73
SO18543,2024-01-28,P046,2,32.78
SO18544,2023-11-17,P064,9,224.81
SO18545,2023-10-02,P013,14,23.19
SO18546,2023-05-09,P092,13,160.9
SO18547,2024-01-29,P020,19,98.65
SO18548,2024-10-22,P055,20,143.7
SO18549,2024-05-05,P070,11,193.81
SO18550,2024-04-03,P001,16,59.71
SO18551,2023-02-06,P034,3,76.51
SO18552,2024-12-04,P085,2,267.36
SO18553,2024-10-11,P052,17,54.15
SO18554,2023-03-15,P088,8,178.52
SO18555,2023-10-14,P072,17,231.87
SO18556,2024-11-27,P025,24,110.15
SO18557,2024-01-19,P020,13,98.03
SO18558,2024-05-14,P002,11,106.14
SO18559,2023-02-15,P071,1,20.44
SO18560,2023-12-28,P006,30,160.98
SO18561,2024-11-19,P071,31,20.7
SO18562,2023-10-15,P040,14,507.48
SO18563,2023-09-08,P067,8,51.76
SO18564,2024-10-07,P031,6,48.3
SO18565,2023-07-19,P033,16,72.16
SO18566,2024-02-22,P055,13,173.07
SO18567,2023-01-15,P003,5,140.87
SO18568,2023-05-30,P069,18,118.5
SO18569,2023-12-16,P062,16,67.7
SO18570,2024-04-25,P079,4,20.71
SO18571,2023-07-08,P051,1,67.96
SO18572,2024-05-25,P005,8,88.04
SO18573,2023-03-20,P078,12,224.64
SO18574,2024-10-31,P024,26,91.75
SO18575,2023-08-06,P084,15,152.3
SO18576,2024-03-30,P025,9,118.69
SO18577,2024-06-23,P081,17,139.76
SO18578,2023-11-25,P048,2,88.39
SO18579,2024-03-29,P028,2,37.1
SO18580,2023-05-24,P038,3,143.12
SO18581,2023-10-15,P017,17,19.05
SO18582,2024-06-12,P087,16,176.81
SO18583,2023-07-01,P060,16,150.66
SO18584,2023-11-30,P005,29,167.76
SO18585,2024-03-27,P051,6,53.74
SO18586,2023-03-27,P051,16,53.65
SO18587,2023-10-24,P050,4,42.02
SO18588,2024-09-30,P080,8,13.84
SO18589,2023-09-14,P004,9,54.51
SO18590,2024-02-10,P058,3,59.33
SO18591,2023-02-07,P011,17,154.13
SO18592,2023-07-19,P063,2,53.65
SO18593,2024-10-10,P026,25,121.07
SO18594,2024-12-13,P082,22,160.63
SO18595,2023-05-02,P079,5,23.32
SO18596,2024-09-08,P035,7,471.94
SO18597,2023-02-03,P057,13,102.72
SO18598,2024-05-13,P004,14,56.45
SO18599,2024-11-24,P082,11,156.58
SO18600,2023-11-11,P024,23,137.02
SO18601,2023-01-27,P087,2,235.28
SO18602,2024-09-13,P030,19,148.25
SO18603,2023-06-13,P076,10,140.91
SO18604,2023-07-11,P012,17,64.76
SO18605,2024-05-28,P027,4,207.29
SO18606,2023-11-28,P070,14,157.45
SO18607,2024-12-10,P031,6,39.31
SO18608,2024-05-13,P039,13,56.25
SO18609,2024-08-21,P081,5,217.62
SO18610,2024-12-15,P015,27,44.49
SO18611,2024-07-06,P052,9,65.89
SO18612,2024-10-19,P012,13,95.65
SO18613,2023-01-11,P034,11,58.72
SO18614,2023-02-09,P003,2,208.48
SO18615,2024-10-07,P004,1,75.22
SO18616,2023-09-04,P008,19,50.28
SO18617,2024-10-06,P056,6,190.62
SO18618,2024-04-06,P004,1,51.81
SO18619,2024-03-03,P029,11,1037.57
SO18620,2024-11-15,P026,6,128.98
SO18621,2023-07-19,P027,6,176.96
SO18622,2023-08-15,P062,5,56.75
SO18623,2024-08-08,P036,7,219.57
SO18624,2023-12-18,P034,35,62.25
SO18625,2023-06-27,P050,10,55.97
SO18626,2023-01-18,P010,18,69.86
SO18627,2024-05-24,P046,2,32.08
SO18628,2023-09-08,P085,15,216.95
SO18629,2024-07-22,P010,7,63.73
SO18630,2023-09-22,P082,16,158.38
SO18631,2023-05-31,P062,9,80.87
SO18632,2024-07-26,P081,6,185.12
SO18633,2024-12-01,P096,18,136.21
SO18634,2024-11-11,P072,10,285.01
SO18635,2024-11-06,P034,21,44.91
SO18636,2023-05-07,P076,8,175.51
SO18637,2024-11-26,P097,1,17.02
SO18638,2024-04-25,P061,1,63.04
SO18639,2023-02-27,P029,6,971.45
SO18640,2024-02-08,P017,4,18.88
SO18641,2023-09-21,P074,18,70.07
