production_run_id,production_date,product_id,quantity_produced,direct_labor_hours,waste_quantity_produced,waste_reason
PR08206,2023-07-15,P089,312,119.11,0,None
PR08207,2024-10-13,P087,90,10.68,0,None
PR08208,2023-04-21,P074,63,15.65,0,None
PR08209,2023-11-19,P037,267,68.47,0,None
PR08210,2023-08-02,P092,289,95.15,0,None
PR08211,2024-07-18,P096,258,74.85,0,None
PR08212,2024-10-20,P087,111,52.66,8,Defective Material
PR08213,2023-11-30,P081,365,165.06,0,None
PR08214,2024-09-29,P095,150,57.45,0,None
PR08215,2023-12-07,P055,227,26.39,0,None
PR08216,2024-11-14,P002,311,110.29,0,None
PR08217,2024-11-14,P003,257,121.07,0,None
PR08218,2024-04-18,P007,440,92.44,0,None
PR08219,2023-08-17,P005,70,22.36,0,None
PR08220,2023-12-20,P053,149,43.75,0,None
PR08221,2024-11-08,P038,321,109.91,0,None
PR08222,2023-07-02,P014,163,65.91,0,None
PR08223,2024-02-03,P049,336,133.55,0,None
PR08224,2024-02-28,P007,77,36.87,1,Spoilage
PR08225,2023-05-03,P100,168,19.87,6,Overproduction
PR08226,2023-02-19,P056,228,103.68,21,Overproduction
PR08227,2023-10-02,P020,222,79.48,0,None
PR08228,2023-02-05,P039,261,88.38,0,None
PR08229,2024-11-18,P031,186,90.91,0,None
PR08230,2024-07-21,P089,242,115.41,0,None
PR08231,2023-01-17,P016,494,209.19,0,None
PR08232,2023-07-11,P064,494,138.08,0,None
PR08233,2023-12-22,P036,430,192.66,0,None
PR08234,2024-05-17,P085,472,51.21,0,None
PR08235,2024-01-28,P052,479,110.26,0,None
PR08236,2023-05-24,P045,166,72.36,0,None
PR08237,2024-02-21,P046,345,110.7,0,None
PR08238,2024-09-30,P006,142,68.29,11,Spoilage
PR08239,2024-02-12,P087,276,103.94,0,None
PR08240,2023-05-25,P093,425,113.97,0,None
PR08241,2024-05-12,P024,207,20.78,0,None
PR08242,2023-06-20,P077,105,28.49,9,Defective Material
PR08243,2024-09-11,P023,448,77.08,0,None
PR08244,2024-05-05,P049,354,36.74,0,None
PR08245,2024-11-01,P034,385,59.02,0,None
PR08246,2024-05-13,P033,123,26.7,0,None
PR08247,2023-01-09,P071,287,59.46,0,None
PR08248,2024-03-15,P032,159,25.99,0,None
PR08249,2024-12-03,P071,444,132.71,0,None
PR08250,2024-06-30,P018,100,37.3,0,None
PR08251,2023-07-09,P040,220,88.55,0,None
PR08252,2024-01-27,P073,314,124.46,26,Production Error
PR08253,2023-08-05,P030,261,121.87,0,None
PR08254,2023-03-06,P098,57,8.3,0,None
PR08255,2024-10-04,P095,494,106.93,0,None
PR08256,2024-10-24,P053,474,210.3,0,None
PR08257,2023-10-25,P016,60,27.73,0,None
PR08258,2023-03-05,P032,224,49.36,0,None
PR08259,2024-08-28,P040,448,159.38,0,None
PR08260,2024-04-25,P031,217,33.55,0,None
PR08261,2024-02-27,P015,383,47.47,0,None
PR08262,2024-10-04,P031,71,29.65,1,Production Error
PR08263,2023-06-25,P001,381,143.17,0,None
PR08264,2024-07-06,P072,342,74.61,0,None
PR08265,2024-12-30,P031,333,81.58,0,None
PR08266,2024-11-11,P042,172,60.08,0,None
PR08267,2024-06-22,P062,156,72.3,0,None
PR08268,2024-05-18,P061,426,120.48,0,None
PR08269,2023-09-01,P066,139,21.69,0,None
PR08270,2024-11-06,P049,248,25.07,0,None
PR08271,2023-07-30,P056,446,174.64,0,None
PR08272,2024-02-08,P046,52,17.16,2,Production Error
PR08273,2024-03-21,P055,374,156.2,0,None
PR08274,2024-07-24,P075,415,148.05,0,None
PR08275,2024-07-20,P098,256,27.41,0,None
PR08276,2024-01-22,P023,406,68.76,0,None
PR08277,2024-11-26,P025,246,118.35,0,None
PR08278,2024-08-07,P041,345,72.64,0,None
PR08279,2024-04-14,P037,154,41.81,8,Overproduction
PR08280,2024-04-17,P007,422,91.64,0,None
PR08281,2024-07-19,P064,73,24.83,0,None
PR08282,2024-10-09,P041,153,47.32,0,None
PR08283,2023-08-25,P039,360,107.03,0,None
PR08284,2023-02-17,P046,437,133.07,0,None
PR08285,2023-05-09,P097,170,80.18,0,None
PR08286,2023-07-20,P005,475,192.69,0,None
PR08287,2023-06-01,P038,175,36.03,4,Spoilage
PR08288,2024-12-14,P068,88,33.17,0,None
PR08289,2023-04-16,P016,310,153.95,0,None
PR08290,2023-11-15,P050,439,191.34,0,None
PR08291,2023-04-10,P089,113,53.32,0,None
PR08292,2023-12-08,P073,83,35.14,0,None
PR08293,2024-03-26,P045,126,28.23,8,Overproduction
PR08294,2023-09-07,P060,457,203.11,0,None
PR08295,2024-08-09,P012,226,94.5,0,None
PR08296,2023-05-16,P064,79,36.58,0,None
PR08297,2024-05-05,P029,59,20.74,0,None
PR08298,2023-02-23,P070,73,7.63,0,None
PR08299,2024-11-30,P096,197,52.68,0,None
PR08300,2023-07-17,P013,475,146.24,0,None
PR08301,2023-12-16,P095,393,146.37,0,None
PR08302,2023-12-11,P031,212,84.83,10,Spoilage
PR08303,2024-09-29,P029,413,110.07,0,None
PR08304,2023-10-26,P065,169,55.61,0,None
PR08305,2023-06-27,P081,462,198.55,0,None
PR08306,2024-06-11,P096,73,30.39,0,None
PR08307,2023-05-20,P028,297,94.02,0,None
PR08308,2023-12-22,P003,248,87.61,0,None
PR08309,2023-03-25,P072,255,86.72,14,Overproduction
PR08310,2023-12-17,P087,97,46.35,0,None
PR08311,2024-10-12,P051,290,133.94,5,Production Error
PR08312,2023-11-07,P072,345,147.71,0,None
PR08313,2023-04-26,P038,321,124.33,0,None
PR08314,2024-01-22,P066,221,103.96,0,None
PR08315,2024-01-20,P031,372,125.66,0,None
PR08316,2023-07-17,P081,72,15.04,0,None
PR08317,2024-03-14,P064,375,186.59,0,None
PR08318,2024-12-03,P008,272,47.41,0,None
PR08319,2023-06-07,P090,423,134.81,0,None
PR08320,2024-02-20,P021,450,69.84,0,None
PR08321,2024-09-24,P049,323,107.23,0,None
PR08322,2023-05-07,P097,409,126.13,0,None
PR08323,2024-10-18,P001,446,195.47,21,Production Error
PR08324,2024-01-15,P066,336,58.62,0,None
PR08325,2023-08-01,P053,280,131.13,0,None
PR08326,2024-01-22,P096,480,100.68,0,None
PR08327,2024-10-22,P052,372,45.48,0,None
PR08328,2024-10-03,P001,209,50.68,0,None
PR08329,2023-12-20,P061,77,18.36,0,None
PR08330,2024-03-07,P006,302,34.74,0,None
PR08331,2023-11-02,P099,268,124.53,0,None
PR08332,2023-03-22,P083,261,101.16,17,Overproduction
PR08333,2024-07-22,P021,190,39.64,0,None
PR08334,2024-03-02,P044,149,31.79,0,None
PR08335,2023-11-18,P052,362,39.82,0,None
PR08336,2023-09-19,P078,226,22.99,0,None
PR08337,2024-07-17,P060,172,25.99,0,None
PR08338,2024-03-11,P035,154,36.55,0,None
PR08339,2024-01-01,P030,187,70.75,0,None
PR08340,2024-09-13,P047,388,77.46,0,None
PR08341,2024-03-03,P094,184,57.91,0,None
PR08342,2023-10-15,P018,180,35.13,0,None
PR08343,2024-09-24,P096,184,89.52,0,None
PR08344,2024-04-11,P022,193,91.97,9,Defective Material
PR08345,2023-05-09,P084,101,14.11,0,None
PR08346,2024-07-27,P100,297,78.97,25,Spoilage
PR08347,2024-08-15,P061,477,108.41,0,None
PR08348,2024-12-08,P081,446,86.38,0,None
PR08349,2024-01-16,P051,51,24.64,0,None
PR08350,2024-01-12,P025,292,52.93,2,Overproduction
PR08351,2023-03-26,P057,149,28.3,0,None
PR08352,2023-02-12,P006,216,40.26,0,None
PR08353,2024-11-22,P097,308,146.44,25,Production Error
PR08354,2023-08-10,P054,124,36.1,0,None
PR08355,2023-04-30,P013,308,116.63,0,None
PR08356,2023-07-04,P044,421,156.78,0,None
PR08357,2024-07-26,P087,304,58.98,10,Overproduction
PR08358,2024-11-27,P075,104,11.07,0,None
PR08359,2024-10-03,P073,118,17.24,0,None
PR08360,2023-12-24,P072,152,61.81,0,None
PR08361,2023-04-02,P064,385,92.55,0,None
PR08362,2024-04-20,P093,417,191.96,0,None
PR08363,2024-06-24,P032,339,43.07,0,None
PR08364,2023-07-19,P061,103,29.1,0,None
PR08365,2023-03-06,P076,141,28.46,0,None
PR08366,2024-10-11,P058,101,41.12,0,None
PR08367,2023-12-08,P007,427,119.98,0,None
PR08368,2023-10-22,P075,170,31.39,0,None
PR08369,2023-03-26,P091,267,81.68,0,None
PR08370,2023-04-30,P015,460,201.35,0,None
PR08371,2024-08-13,P034,426,149.76,0,None
PR08372,2023-10-27,P057,241,62.41,6,Spoilage
PR08373,2023-09-05,P029,394,167.82,0,None
PR08374,2024-05-07,P089,398,101.37,11,Spoilage
PR08375,2023-09-07,P075,492,141.06,0,None
PR08376,2024-08-13,P027,340,61.92,0,None
PR08377,2023-04-07,P074,151,20.81,0,None
PR08378,2024-02-12,P025,118,22.83,0,None
PR08379,2023-04-27,P068,104,25.81,0,None
PR08380,2023-05-01,P097,487,82.7,0,None
PR08381,2024-06-16,P085,249,36.88,0,None
PR08382,2023-09-25,P054,460,124.91,0,None
PR08383,2024-04-30,P074,478,204.47,0,None
PR08384,2024-09-19,P077,117,36.71,7,Defective Material
PR08385,2024-08-10,P068,247,70.33,0,None
PR08386,2023-09-09,P060,477,184.57,0,None
PR08387,2024-11-24,P044,133,63.18,0,None
PR08388,2023-06-25,P039,271,40.14,0,None
PR08389,2023-03-17,P027,455,117.09,0,None
PR08390,2023-01-05,P028,142,48.39,3,Spoilage
PR08391,2023-07-16,P038,98,32.04,1,Overproduction
PR08392,2024-04-14,P008,498,87.92,0,None
PR08393,2024-03-06,P037,331,141.76,0,None
PR08394,2024-10-03,P063,125,41.16,0,None
PR08395,2024-08-06,P012,419,160.9,0,None
PR08396,2023-11-17,P058,103,47.09,0,None
PR08397,2023-12-09,P092,106,18.21,0,None
PR08398,2024-10-18,P033,93,17.63,0,None
PR08399,2023-04-05,P097,496,196.67,0,None
PR08400,2024-03-09,P012,120,59.65,3,Overproduction
PR08401,2023-10-10,P093,359,92.55,0,None
PR08402,2024-04-03,P060,181,62.38,0,None
PR08403,2024-09-03,P022,170,40.92,0,None
PR08404,2023-07-01,P031,51,10.58,0,None
PR08405,2024-10-21,P021,344,71.71,6,Production Error
PR08406,2023-06-10,P048,491,126.7,0,None
PR08407,2024-01-06,P049,249,37.55,6,Production Error
PR08408,2024-11-21,P073,91,18.37,0,None
PR08409,2023-07-17,P034,449,70.05,0,None
PR08410,2023-09-24,P064,134,26.15,0,None
PR08411,2023-02-20,P089,103,18.37,0,None
PR08412,2024-04-04,P074,58,18.37,0,None
PR08413,2023-09-17,P013,480,170.42,0,None
PR08414,2024-04-02,P030,161,71.15,2,Spoilage
PR08415,2024-10-26,P050,136,22.68,0,None
PR08416,2023-03-15,P015,422,152.56,0,None
PR08417,2023-06-27,P057,156,36.43,0,None
PR08418,2023-11-22,P038,298,44.47,0,None
PR08419,2023-09-16,P057,110,33.36,0,None
PR08420,2023-01-06,P061,337,139.1,31,Defective Material
PR08421,2023-01-01,P085,201,38.46,0,None
PR08422,2024-09-27,P006,96,42.95,0,None
PR08423,2023-12-20,P080,107,25.31,0,None
PR08424,2023-09-14,P009,394,79.29,0,None
PR08425,2024-12-23,P019,125,33.68,2,Overproduction
PR08426,2023-12-26,P079,153,53.82,0,None
PR08427,2023-01-10,P090,81,36.76,0,None
PR08428,2023-02-21,P064,116,43.06,8,Overproduction
PR08429,2023-05-23,P038,383,150.89,0,None
PR08430,2024-05-19,P016,334,73.86,0,None
PR08431,2024-08-27,P027,217,70.52,0,None
PR08432,2023-02-07,P088,95,19.92,0,None
PR08433,2024-03-19,P013,481,92.38,0,None
PR08434,2023-05-09,P057,353,171.53,0,None
PR08435,2024-10-27,P056,241,36.84,0,None
PR08436,2023-04-10,P015,496,152.4,0,None
PR08437,2023-01-04,P021,354,86.19,0,None
PR08438,2024-04-24,P010,388,178.78,0,None
PR08439,2023-05-16,P010,356,75.92,0,None
PR08440,2024-07-03,P065,197,82.77,0,None
PR08441,2023-01-02,P056,52,21.22,0,None
PR08442,2023-03-20,P014,50,16.78,0,None
PR08443,2024-05-07,P097,156,60.19,0,None
PR08444,2023-09-01,P017,238,75.78,0,None
PR08445,2024-08-07,P004,457,118.64,0,None
PR08446,2023-02-13,P064,237,31.72,0,None
PR08447,2023-02-14,P045,273,104.31,25,Defective Material
PR08448,2024-11-17,P034,82,29.13,0,None
PR08449,2024-05-31,P044,214,35.17,15,Spoilage
PR08450,2024-10-09,P021,165,60.62,0,None
PR08451,2024-07-30,P086,53,25.22,0,None
PR08452,2024-01-04,P035,157,18.47,0,None
PR08453,2023-01-25,P040,388,82.56,0,None
PR08454,2024-05-07,P021,169,73.31,0,None
PR08455,2023-05-01,P090,159,26.8,13,Production Error
PR08456,2023-08-18,P010,241,36.41,0,None
PR08457,2024-06-06,P069,287,89.08,0,None
PR08458,2023-11-25,P003,243,115.2,0,None
PR08459,2024-10-22,P093,373,98.74,0,None
PR08460,2023-12-11,P090,154,31.38,0,None
PR08461,2024-08-01,P096,332,157.05,0,None
PR08462,2023-08-03,P006,463,130.75,0,None
PR08463,2024-02-06,P019,333,54.21,0,None
PR08464,2023-12-14,P036,451,178.83,0,None
PR08465,2023-02-22,P041,193,40.95,0,None
PR08466,2024-05-14,P068,481,238.01,0,None
PR08467,2023-12-12,P084,407,71.56,0,None
PR08468,2023-01-16,P095,491,240.54,0,None
PR08469,2023-11-04,P045,282,28.34,0,None
PR08470,2024-09-16,P086,280,86.53,0,None
PR08471,2024-09-15,P060,379,155.13,0,None
PR08472,2023-12-16,P040,107,41.21,6,Overproduction
PR08473,2024-10-13,P091,486,117.28,22,Spoilage
PR08474,2024-03-24,P037,399,153.42,0,None
PR08475,2023-09-18,P081,196,48.48,0,None
PR08476,2023-02-27,P083,130,18.99,0,None
PR08477,2023-03-10,P021,260,54.38,0,None
PR08478,2024-05-11,P049,81,8.38,0,None
PR08479,2023-11-23,P066,453,82.09,0,None
PR08480,2023-09-29,P054,241,31.34,0,None
PR08481,2023-05-05,P060,230,83.36,0,None
PR08482,2024-02-02,P022,212,61.0,0,None
PR08483,2024-10-04,P084,421,120.0,6,Defective Material
PR08484,2024-03-29,P071,292,109.79,0,None
PR08485,2024-04-14,P099,283,107.76,0,None
PR08486,2023-03-08,P022,337,143.57,1,Spoilage
PR08487,2024-09-29,P066,309,38.55,0,None
PR08488,2024-07-08,P076,364,68.22,0,None
PR08489,2023-11-29,P047,148,33.46,0,None
PR08490,2023-04-19,P051,353,89.61,0,None
PR08491,2024-10-06,P016,84,20.07,0,None
PR08492,2023-10-06,P007,338,164.06,0,None
PR08493,2024-04-23,P033,276,125.39,0,None
PR08494,2024-12-12,P045,163,40.83,2,Production Error
PR08495,2023-01-08,P060,185,30.11,3,Spoilage
PR08496,2024-03-31,P008,274,136.31,0,None
PR08497,2023-03-06,P056,333,33.81,0,None
PR08498,2023-08-10,P050,384,159.12,0,None
PR08499,2023-04-25,P027,267,91.75,0,None
PR08500,2023-08-15,P035,207,76.13,12,Defective Material
PR08501,2024-08-24,P031,327,68.09,16,Production Error
PR08502,2024-03-22,P075,295,134.47,0,None
PR08503,2024-07-13,P080,233,36.15,0,None
PR08504,2024-01-17,P044,358,143.24,0,None
PR08505,2024-10-02,P060,254,95.7,0,None
PR08506,2023-12-31,P023,385,84.96,0,None
PR08507,2024-03-16,P012,306,80.3,0,None
PR08508,2024-01-10,P028,84,40.72,0,None
PR08509,2023-03-03,P006,60,14.45,0,None
PR08510,2024-08-17,P007,444,208.47,27,Production Error
PR08511,2024-07-19,P090,278,37.98,0,None
PR08512,2024-08-12,P027,215,61.03,0,None
PR08513,2023-10-02,P020,391,72.41,0,None
PR08514,2024-12-28,P041,277,73.57,0,None
PR08515,2024-10-29,P003,498,214.85,28,Spoilage
PR08516,2024-11-10,P088,431,117.48,0,None
PR08517,2023-03-13,P066,424,199.01,0,None
PR08518,2024-04-14,P071,462,152.5,0,None
PR08519,2024-10-17,P078,424,175.65,0,None
PR08520,2024-06-13,P037,303,79.69,0,None
PR08521,2024-07-24,P024,279,68.0,0,None
PR08522,2024-10-26,P031,477,58.44,0,None
PR08523,2023-09-12,P016,325,126.07,17,Defective Material
PR08524,2023-12-03,P099,67,21.91,3,Defective Material
PR08525,2024-03-28,P022,117,37.46,0,None
PR08526,2024-08-20,P067,416,101.89,0,None
PR08527,2023-08-22,P030,466,167.28,0,None
PR08528,2023-01-10,P001,171,30.4,0,None
PR08529,2024-10-19,P053,277,87.59,0,None
PR08530,2023-03-13,P043,341,97.68,0,None
PR08531,2023-02-02,P006,288,122.15,0,None
PR08532,2024-07-22,P064,289,94.25,0,None
PR08533,2024-03-04,P018,164,37.91,0,None
PR08534,2023-03-05,P031,311,40.75,0,None
PR08535,2024-12-16,P059,482,184.69,0,None
PR08536,2023-12-23,P058,493,180.52,33,Defective Material
PR08537,2023-10-11,P096,385,69.07,0,None
PR08538,2024-07-22,P015,398,81.8,0,None
PR08539,2024-04-01,P020,385,164.2,0,None
PR08540,2023-06-08,P062,228,35.6,6,Overproduction
PR08541,2023-03-12,P022,461,169.03,0,None
PR08542,2024-12-27,P007,192,87.26,4,Overproduction
PR08543,2024-04-18,P062,250,58.68,0,None
PR08544,2024-03-29,P051,154,64.19,0,None
PR08545,2024-09-01,P038,161,58.94,0,None
PR08546,2023-12-11,P078,226,27.06,13,Production Error
PR08547,2024-11-19,P072,386,43.94,0,None
PR08548,2023-06-03,P053,84,23.11,0,None
PR08549,2024-08-15,P048,76,14.29,0,None
PR08550,2024-10-27,P024,76,28.24,0,None
PR08551,2024-08-16,P089,118,44.8,1,Overproduction
PR08552,2024-07-09,P016,298,52.07,0,None
PR08553,2023-08-20,P024,417,159.28,18,Production Error
PR08554,2023-07-21,P083,483,204.61,0,None
PR08555,2024-11-05,P059,208,93.45,0,None
PR08556,2023-02-24,P031,227,107.2,6,Spoilage
PR08557,2023-04-26,P029,371,97.29,0,None
PR08558,2024-07-22,P029,226,99.45,0,None
PR08559,2023-11-18,P044,201,34.77,2,Overproduction
PR08560,2023-11-27,P082,379,183.57,24,Defective Material
PR08561,2023-12-24,P036,426,147.86,0,None
PR08562,2024-10-11,P076,494,137.9,41,Overproduction
PR08563,2023-01-15,P026,135,56.74,0,None
PR08564,2024-09-01,P071,231,80.98,2,Spoilage
PR08565,2023-02-04,P074,120,35.56,0,None
PR08566,2024-09-14,P080,69,31.66,0,None
PR08567,2024-09-30,P045,206,95.82,0,None
PR08568,2023-04-27,P022,362,54.8,30,Spoilage
PR08569,2023-08-25,P087,130,51.08,4,Spoilage
PR08570,2024-01-06,P078,241,62.19,0,None
PR08571,2024-04-02,P072,313,116.98,30,Defective Material
PR08572,2023-06-11,P014,126,14.43,0,None
PR08573,2024-10-03,P025,366,181.89,0,None
PR08574,2024-08-11,P058,186,80.64,0,None
PR08575,2024-07-21,P056,339,92.65,26,Spoilage
PR08576,2024-12-16,P034,258,33.22,0,None
PR08577,2024-09-17,P074,58,10.84,0,None
PR08578,2023-04-23,P059,234,73.02,0,None
PR08579,2023-08-04,P044,207,21.84,0,None
PR08580,2023-08-29,P067,123,39.58,0,None
PR08581,2023-02-28,P099,75,9.6,4,Spoilage
PR08582,2023-11-02,P094,432,195.54,0,None
PR08583,2023-01-07,P056,291,83.42,0,None
PR08584,2023-09-22,P041,374,96.75,7,Production Error
PR08585,2023-09-05,P083,448,153.12,0,None
PR08586,2024-10-29,P056,307,47.39,0,None
PR08587,2024-04-23,P011,205,95.73,0,None
PR08588,2023-09-06,P032,425,177.18,0,None
PR08589,2024-07-03,P100,97,44.94,0,None
PR08590,2023-08-27,P004,219,67.59,0,None
PR08591,2024-09-25,P071,356,114.92,0,None
PR08592,2024-10-16,P094,116,53.14,6,Production Error
PR08593,2023-04-28,P047,356,125.98,0,None
PR08594,2023-12-23,P036,85,16.45,0,None
PR08595,2023-08-14,P088,314,139.27,27,Production Error
PR08596,2023-01-05,P019,335,51.32,0,None
PR08597,2023-07-29,P087,203,65.81,0,None
PR08598,2023-10-15,P076,404,127.73,0,None
PR08599,2024-07-24,P014,90,10.46,0,None
PR08600,2023-07-27,P095,364,137.39,0,None
PR08601,2024-10-02,P046,120,32.81,5,Defective Material
PR08602,2024-10-27,P025,450,83.05,41,Spoilage
PR08603,2023-04-26,P100,384,98.02,22,Overproduction
PR08604,2024-05-06,P017,414,63.11,0,None
PR08605,2024-01-12,P042,119,55.65,0,None
PR08606,2023-07-25,P067,205,44.24,0,None
PR08607,2023-05-01,P018,347,160.2,0,None
PR08608,2024-05-25,P048,164,65.73,0,None
PR08609,2023-10-23,P098,122,50.7,0,None
PR08610,2024-11-08,P091,56,16.52,0,None
PR08611,2023-03-01,P071,369,98.8,0,None
PR08612,2024-08-15,P072,232,80.51,0,None
PR08613,2023-02-06,P100,61,13.39,0,None
PR08614,2024-03-13,P088,309,55.67,0,None
PR08615,2023-03-04,P020,57,25.82,0,None
PR08616,2024-01-29,P034,441,112.14,0,None
PR08617,2024-10-05,P070,157,46.67,0,None
PR08618,2024-03-21,P095,201,40.98,0,None
PR08619,2023-11-16,P100,245,95.94,0,None
PR08620,2024-03-20,P095,257,91.22,23,Spoilage
PR08621,2023-05-17,P051,77,35.35,0,None
PR08622,2024-09-09,P015,499,178.75,0,None
PR08623,2024-04-22,P045,218,88.86,0,None
PR08624,2023-02-12,P033,384,58.15,0,None
PR08625,2024-02-04,P050,161,18.97,0,None
PR08626,2024-07-19,P064,272,93.74,0,None
PR08627,2024-03-22,P055,143,18.2,0,None
PR08628,2023-04-16,P040,313,63.39,11,Overproduction
PR08629,2023-05-22,P045,469,48.09,0,None
PR08630,2023-04-07,P089,298,49.73,0,None
PR08631,2023-09-28,P034,241,101.45,0,None
PR08632,2024-06-28,P053,291,114.61,0,None
PR08633,2024-02-20,P027,499,194.38,0,None
PR08634,2023-01-24,P012,57,10.44,2,Production Error
PR08635,2023-12-20,P019,323,124.72,0,None
PR08636,2023-07-30,P010,325,131.47,0,None
PR08637,2024-04-29,P088,331,125.44,2,Spoilage
PR08638,2023-04-13,P011,152,74.13,0,None
PR08639,2023-08-23,P081,365,50.22,0,None
PR08640,2024-01-17,P024,57,9.6,2,Production Error
PR08641,2024-02-01,P072,367,73.89,0,None
PR08642,2023-03-10,P046,190,34.8,0,None
PR08643,2023-02-18,P044,398,49.21,0,None
PR08644,2023-07-13,P026,402,54.11,0,None
PR08645,2024-11-21,P072,240,112.67,0,None
PR08646,2024-07-15,P058,470,165.5,0,None
PR08647,2023-07-04,P045,465,81.2,0,None
PR08648,2024-04-16,P018,283,59.14,0,None
PR08649,2023-01-03,P026,235,92.31,0,None
PR08650,2023-08-26,P042,494,202.67,0,None
PR08651,2024-02-01,P069,299,59.63,0,None
PR08652,2024-05-21,P058,278,98.17,5,Defective Material
PR08653,2023-10-12,P021,218,81.43,12,Overproduction
PR08654,2024-06-16,P062,53,10.73,0,None
PR08655,2023-11-07,P004,333,123.14,0,None
PR08656,2024-02-08,P034,370,139.87,0,None
PR08657,2024-04-16,P097,466,143.02,0,None
PR08658,2023-12-15,P059,399,54.16,0,None
PR08659,2024-05-26,P045,247,66.81,0,None
PR08660,2024-07-10,P029,131,42.35,0,None
PR08661,2024-07-26,P015,173,73.03,9,Spoilage
PR08662,2023-07-12,P043,453,211.02,0,None
PR08663,2023-09-04,P024,320,87.38,0,None
PR08664,2024-07-22,P013,85,26.94,0,None
PR08665,2023-10-07,P056,331,51.31,0,None
PR08666,2023-02-12,P037,423,103.17,14,Spoilage
PR08667,2024-01-12,P014,182,79.95,0,None
PR08668,2024-09-27,P092,454,220.05,0,None
PR08669,2023-10-08,P001,77,35.91,0,None
PR08670,2023-09-09,P020,328,152.15,0,None
PR08671,2023-01-29,P058,199,22.33,0,None
PR08672,2024-09-20,P086,421,116.49,0,None
PR08673,2023-02-12,P068,119,14.3,0,None
PR08674,2023-04-29,P035,222,108.62,0,None
PR08675,2023-03-05,P079,371,68.4,0,None
PR08676,2024-01-07,P093,285,78.53,0,None
PR08677,2024-07-09,P049,60,7.9,0,None
PR08678,2024-02-06,P008,329,73.21,0,None
PR08679,2024-10-08,P053,195,81.77,0,None
PR08680,2023-03-31,P001,377,51.23,9,Overproduction
PR08681,2023-08-08,P039,113,44.24,0,None
PR08682,2023-06-13,P026,356,86.55,15,Defective Material
PR08683,2023-12-21,P020,404,190.78,0,None
PR08684,2023-12-04,P047,206,91.96,0,None
PR08685,2024-09-11,P067,228,103.95,0,None
PR08686,2024-02-22,P071,297,98.73,0,None
PR08687,2023-04-21,P022,176,41.45,0,None
PR08688,2023-09-02,P001,298,65.31,0,None
PR08689,2024-12-26,P024,133,50.22,0,None
PR08690,2024-06-09,P082,337,44.63,0,None
PR08691,2023-09-22,P035,141,56.28,0,None
PR08692,2024-04-12,P020,420,59.04,0,None
PR08693,2024-08-08,P003,416,61.03,0,None
PR08694,2023-12-05,P035,439,150.52,0,None
PR08695,2024-06-29,P068,424,205.76,0,None
PR08696,2023-10-26,P069,292,80.84,0,None
PR08697,2023-06-22,P071,296,108.24,0,None
PR08698,2024-11-01,P094,295,58.6,0,None
PR08699,2023-11-26,P010,215,60.28,0,None
PR08700,2024-09-09,P008,254,38.58,0,None
PR08701,2024-06-09,P066,322,66.66,0,None
PR08702,2023-12-06,P010,190,57.46,0,None
PR08703,2023-03-15,P073,195,37.41,0,None
PR08704,2024-11-07,P094,56,26.83,0,None
PR08705,2024-09-04,P076,209,23.46,0,None
PR08706,2024-06-23,P087,63,29.25,0,None
PR08707,2024-04-22,P062,259,121.37,0,None
PR08708,2023-04-21,P016,382,126.13,0,None
PR08709,2024-03-24,P017,119,26.42,0,None
PR08710,2024-07-17,P019,376,158.63,0,None
PR08711,2024-10-25,P033,298,101.34,0,None
PR08712,2024-11-07,P044,112,21.96,0,None
PR08713,2024-11-10,P042,420,158.97,24,Defective Material
PR08714,2023-01-12,P043,473,211.94,0,None
PR08715,2023-10-17,P018,297,92.51,1,Production Error
PR08716,2023-11-21,P065,114,20.67,2,Spoilage
